T,N,sim,beta_interactive.1,beta_interactive.2,beta_interactive.3,beta_within.1,beta_within.2,beta_within.3,sde_interactive.1,sde_interactive.2,sde_interactive.3,sde_within.1,sde_within.2,sde_within.3
20,100,3,1.0355927573524981,3.0540748855753854,4.9776369935619496,1.3821573297907956,3.4060781512602745,4.145447098907998,,,,0.03725744454390923,0.03749189602896506,0.05805905465528941
20,100,4,0.974522207102113,2.9422298901098722,5.136231661903581,1.4424812135211604,3.463553516618526,3.9967242959081273,,,,0.036941684450042186,0.03721125799382809,0.053590557712106024
20,100,5,1.0464271535402068,2.9660729410751934,5.020740514572881,1.4482731312454684,3.4049369630335367,4.450741029405193,,,,0.03703368783394834,0.03718437534754214,0.05106720449346071
20,100,6,0.957022148199457,2.876633901385329,5.082402831733881,1.4460211340477152,3.3923485909046303,4.300499851142858,,,,0.03687899106554781,0.036976513854352466,0.05218195028777913
20,100,7,0.9288552858472606,2.944672385184697,5.149315262888478,1.406360021907561,3.412421266478396,4.1302573591297795,,,,0.03817860836953791,0.03788348155591977,0.05523682651689888
20,100,8,1.031165586862057,3.0640378915622377,4.952934768439037,1.4489456424117049,3.479348311589483,4.382912081721686,,,,0.03678377026964917,0.03716939401346065,0.05067196246795168
20,100,9,0.9955368669632623,2.946636673277845,5.072160962020658,1.4692919946184437,3.3684271070420175,4.226145534528727,,,,0.03713240180116707,0.03693496046907989,0.054087797185073797
50,100,0,1.0637815505466777,3.050642894421931,4.877121407392657,1.4464636532161816,3.4263973054586865,4.360738867948631,,,,0.02275955293297857,0.022977990663828347,0.03187725179168563
50,100,1,1.0017073299602015,3.011911213435942,5.018712753140792,1.4479720497793258,3.4557567251037664,4.322603838391568,,,,0.022398875252064163,0.022776274957821245,0.0319638093777668
50,100,2,0.9585531896076653,2.9791543169345873,5.078096014624738,1.4544152457672237,3.4466533989306,4.420293660985334,,,,0.022308033528997306,0.022670135531532895,0.03146663712218956
50,100,3,0.9758494921699948,3.0391224031499133,4.982293860279082,1.4212082368434582,3.462962840136928,3.9934730065451887,,,,0.02257611634089428,0.02263160775863166,0.03391099912794773
50,100,4,0.971514649373417,2.9524853338048986,5.08833943540259,1.446245234148121,3.4382421803056875,4.018527348597143,,,,0.02259610303587522,0.022432751814712475,0.034347778460589555
50,100,5,1.0004799213022475,3.02193390150824,4.937830637486291,1.4369155534042524,3.454039052920849,3.690031335237844,,,,0.022650536646705577,0.02274399030838942,0.036217936683129
50,100,6,1.0020377381967978,3.0140851712815486,4.954983627463831,1.3820833095768474,3.4087983938912574,4.224177810326949,,,,0.02324519592038929,0.023242959981836973,0.03407636094126142
50,100,7,0.9963477405593621,3.0263663004085526,5.006951947672753,1.4383419338821877,3.4507618052567635,4.164800549207399,,,,0.022023481964632413,0.021945716114509784,0.0319440459588852
50,100,8,0.9795864921948438,2.9683667268045006,4.986892634580162,1.4131001592789996,3.408376325826457,4.0683914989943055,,,,0.023113133027178344,0.022909442176218524,0.03537986954328695
50,100,9,1.037793012093156,2.967395316980196,5.036976016269757,1.5058526063156044,3.416016034567861,4.374353517109193,,,,0.022214603169501686,0.022199280706508312,0.03098825194545463
100,100,0,0.9904619340079621,2.955887903510483,5.005233988508892,1.4307387220593424,3.3991860232557434,4.087945728515062,,,,0.01594131687894092,0.016091637277386522,0.024225458141188826
100,100,1,1.0201649577607266,3.036470297439699,4.94577685574917,1.4343522734868812,3.45791422706678,3.939267164348685,,,,0.015982780983821415,0.015952097318184887,0.024303725755899307
100,100,2,1.0177361911033098,2.9821120921583915,5.006968641819537,1.4328763741289592,3.41459417660855,4.178972979643422,,,,0.0160464688981758,0.01620152719384589,0.024263766858500825
100,100,3,1.0462840569531489,2.9940933573732402,4.936521430964326,1.456284189417302,3.420440677964508,3.9138630784145434,,,,0.015769855046159523,0.01577974972689197,0.024164443520870674
100,100,4,0.9816236637932176,2.978543707041108,5.020357493546106,1.4523614372020863,3.438141578168203,4.279025009760071,,,,0.015548203739320901,0.015560790702433188,0.02217676095150242
100,100,5,1.0456178458747654,3.010634975807391,4.953785253569095,1.4565423338158918,3.426855652438017,4.147456743013852,,,,0.01582825957579413,0.01578661308114248,0.02351311781204651
100,100,6,1.0147566391412228,3.0125697925503756,4.999718466894288,1.4444468722218782,3.4372542342540138,3.892275169915272,,,,0.01584862387410994,0.015798650126531127,0.024822194883041326
100,100,7,0.9554940738764561,2.963589587349959,5.028384791893408,1.4535314903166456,3.449256182762059,4.030508224264442,,,,0.01619861358644642,0.01617638649747319,0.023598871563517497
100,100,8,1.0261505367579082,3.004384245469942,4.993971993030661,1.4476543871207135,3.434977141805387,4.048986767945592,,,,0.015890443068101622,0.015943369497001824,0.023923693166568772
100,100,9,0.9710676699452035,3.0126652937704845,4.995692036643369,1.4245913393344176,3.4556723208614564,4.0951462312077345,,,,0.01610995851349748,0.01598281999095475,0.023818506414553037
100,10,0,1.1957592263659511,3.105135569332634,4.49510538894128,1.435056796977533,3.3901151800543294,3.4397467810973428,,,,0.05432270189417964,0.054219862492238105,0.1056707933065939
100,10,1,1.4117058323157232,3.2616819161545885,1.7794919736602388,1.5143227625417128,3.3701144488565964,4.068542101739883,,,,0.05254542353240438,0.05164131564212726,0.07507922846885505
100,10,2,0.9821159269567721,3.0319591199537683,5.223451432635613,1.4837763652014917,3.456901039975599,4.666403071957328,,,,0.05515279176967204,0.05486459413358621,0.07114896561290907
100,10,3,0.9088476001879304,3.0044435961395983,5.007108956019221,1.3567920391261077,3.4366151373397003,4.423997711297338,,,,0.05402567992238581,0.05219521079867273,0.06826291531496076
100,10,4,0.8945244765860882,3.0625411255848194,4.998572773801974,1.387443152638266,3.495893425618844,4.142702956467465,,,,0.0507982042501751,0.05068498209983833,0.070460164925018
