T,N,sim,beta_interactive.1,beta_interactive.2,beta_interactive.3,beta_interactive.4,beta_interactive.5,beta_within.1,beta_within.2,beta_within.3,beta_within.4,beta_within.5,sde_interactive.1,sde_interactive.2,sde_interactive.3,sde_interactive.4,sde_interactive.5,sde_within.1,sde_within.2,sde_within.3,sde_within.4,sde_within.5
100,40,4,1.0755874158746177,3.0299645488806766,4.84610124168528,1.9800283401112901,4.031358024627742,1.41221501521424,3.379821435947525,4.136464629496709,,,,,,,,0.02562684994620744,0.02607785961327862,0.04209180520442582,,
100,40,5,1.0022617159171032,3.0666530012782514,4.907564981364084,2.0454368226724187,4.016608495125331,1.3793275124064113,3.432739051073317,3.5605810334444117,,,,,,,,0.026050848590183435,0.02607514356146465,0.039635297138518766,,
100,40,6,1.0463184134055081,3.0705069715160755,4.81559613422888,2.0668983044470908,4.03899519416956,1.4025402109505398,3.3970309554750795,2.598765405360231,,,,,,,,0.02595819137943906,0.02625128087117269,0.03668929065235878,,
100,40,7,0.9285343133362405,3.001149673897513,5.096186502045461,1.9632505682918269,4.017402497905293,1.3639836213029206,3.4080514932467025,3.9185173657835186,,,,,,,,0.026411945754398838,0.027053369311741588,0.042531610964364856,,
100,40,8,1.0544104426585204,3.013265483889271,4.912353262345099,1.9973464499975733,3.9664220110233064,1.4097281539945488,3.397364665266484,6.01577743705759,,,,,,,,0.02667442067165496,0.026147642266549653,0.050090347461934595,,
100,40,9,0.9829924745968022,2.9809801478557167,5.038746769328074,2.030550932849481,3.983567865536635,1.422248647143856,3.4148133181013627,4.121434405804966,,,,,,,,0.025982008124068933,0.025873898376406024,0.03646941502764025,,
100,50,0,1.0367170079183716,3.04500009083333,4.901535110828855,2.0144743352220935,4.0165845515976395,1.4290334737930752,3.3970340949862283,2.787669524985601,,,,,,,,0.023386436249084375,0.023185419482978645,0.03463733463924067,,
100,50,1,0.9841537830046394,3.0214983794750543,4.93852723588757,1.969704058500499,3.994526235315922,1.3922499759841844,3.428371044326881,3.337957741898852,,,,,,,,0.023768459562563463,0.023390201616422794,0.034021079792035926,,
100,50,2,1.065662739126899,2.9853718754961753,4.915258975297914,2.0119189886135107,4.00202096185219,1.432234982444229,3.3666488822023357,4.779912764811169,,,,,,,,0.02303216757484429,0.02321940098167523,0.0351868315558652,,
100,50,3,0.9314391919902691,2.9630028779296875,5.076905652627405,1.970907961354972,4.006961106971134,1.396503870477182,3.432129968899546,3.7858450097259686,,,,,,,,0.023679933836888992,0.02358936432102982,0.03326858231992158,,
100,50,4,0.9863451432348582,2.97122786959588,5.035595683609731,1.972967176503821,4.051340552300948,1.4263649892666914,3.409351951459504,4.0117127708986215,,,,,,,,0.02358565881194376,0.02289294056172696,0.03407432380789879,,
100,50,5,1.0470788862934546,3.0341786165403306,4.904684958204716,1.9915392455830612,4.014579700028777,1.4192998052486911,3.3763051896107923,4.480451319611534,,,,,,,,0.02339908493716588,0.022913504263281884,0.03746045613162944,,
100,50,6,0.9776582687845927,2.9911961549105532,5.060236085870328,2.0167267965478217,3.986594907592318,1.3839359640473716,3.416466221980235,4.8835668558824255,,,,,,,,0.022786325996299466,0.022896364083496875,0.03874077549086741,,
100,50,7,1.0352612743714444,3.0733083390839653,4.857174230164183,2.0217365299019683,4.04237924638289,1.3731019456833549,3.419987195332177,3.961157557136856,,,,,,,,0.023711055429466565,0.023303858860445368,0.03685736627582618,,
100,50,8,1.0506474134127683,2.963795883654994,4.972090707347958,1.9372362456456997,4.066394586722264,1.3736408873409527,3.323281182700123,4.708549774705139,,,,,,,,0.02363571068571111,0.023939156162286538,0.04027916013192044,,
100,50,9,1.0365804533962553,3.0770291738358893,4.843337680483937,2.026703152154626,4.018841954706019,1.3714168155284332,3.407452323190042,4.661333004108043,,,,,,,,0.023905242891007882,0.023762484501733273,0.03865766425982921,,
100,100,0,1.0068639899303713,2.9758370241827032,4.997449801955646,1.9958780905906564,4.020696889888025,1.410188555619095,3.3690629225757744,3.6017442382116087,,,,,,,,0.016572050455281536,0.01683986080500902,0.023140615868166948,,
100,100,1,1.021774428222213,2.985763854386646,4.98071774037618,1.9993252286338594,3.9998161416140414,1.4283023259888137,3.403709189066538,2.587907632151591,,,,,,,,0.016275306185362298,0.01621074104090503,0.022680540648877368,,
100,100,2,1.0069196840996888,3.0467106381421414,4.924492911563527,2.01803015504265,3.9791074998203833,1.3883757061720878,3.4083605653404643,4.994303085942143,,,,,,,,0.016252185135568562,0.016179688977502816,0.028398522405935503,,
100,100,3,0.9805127638087694,3.029265644541817,5.019625479169286,1.9845924484282897,4.032172656640246,1.385938018208296,3.4250387020312756,3.591121325906445,,,,,,,,0.016745194180582283,0.016490020700587606,0.023859019201973766,,
100,100,4,1.0068119119358645,3.0114509465527757,4.944135355356781,1.9996561780028705,3.9747399907491268,1.406351008341262,3.428416034057265,3.8708722649870104,,,,,,,,0.016156340479554495,0.016233557356360985,0.025015779990955205,,
100,100,5,1.012452902015193,3.0415301831767496,4.933725193697238,1.9760683421971756,4.026418544121217,1.401654358829104,3.4273001688398352,4.1661718191699215,,,,,,,,0.016239645156074446,0.016371299264964348,0.025087613273136827,,
100,100,6,1.0247857568258012,2.985292645055811,5.006144422161224,1.9901514631701023,3.998572869331012,1.4162438781705635,3.3821727950350233,4.981769208945316,,,,,,,,0.016291971297797102,0.0163194630139665,0.026461341800260985,,
100,100,7,1.0149243935909367,2.981838213944255,4.969760260275185,1.9628259966070032,3.991710122930451,1.388158365948251,3.3684065147243674,3.9593420092440015,,,,,,,,0.016749476286144163,0.016840704010518282,0.02481796929204506,,
100,100,8,0.9862130289592139,3.0039828058613782,5.03517388284509,1.9920052638078958,3.990284228294481,1.3846903358656053,3.3859300274956023,3.8728976112869,,,,,,,,0.016429794696528277,0.01630268778804052,0.024777371379941612,,
100,100,9,1.015063448123926,3.0337676793262442,4.935706960082678,1.99894013138773,4.035821675611602,1.4183466699044835,3.422630967693281,4.28999673137866,,,,,,,,0.016379182059401826,0.016621661651712506,0.025101780982416527,,
