T,N,mean_interactive.1,mean_interactive.2,bias_interactive.1,bias_interactive.2,sde_interactive.1,sde_interactive.2,ci_l_interactive.1,ci_l_interactive.2,ci_u_interactive.1,ci_u_interactive.2,rmse_interactive.1,rmse_interactive.2,mean_within.1,mean_within.2,bias_within.1,bias_within.2,sde_within.1,sde_within.2,ci_l_within.1,ci_l_within.2,ci_u_within.1,ci_u_within.2,rmse_within.1,rmse_within.2
100,10,1.1491245529743181,3.1242217588386443,0.14912455297431815,0.04140725294621476,,,,,,,0.1815996544005343,0.13659516134336902,1.0470995865244808,2.997382033114902,0.04709958652448076,0.0008726556283660258,0.06743733495179276,0.06686281073328001,0.9149248388056028,2.866333332172555,1.1792743342433587,3.128430734057249,0.11644101160280326,0.04106812054808208
100,20,1.111764175894686,3.105860173940787,0.1117641758946859,0.03528672464692898,,,,,,,0.1389926215890533,0.13830465541860887,0.9993696783068057,2.9917268434107602,0.0006303216931943245,0.002757718863079924,0.045594243045045835,0.04592943573227063,0.91000660403615,2.9017068035452627,1.0887327525774613,3.081746883276258,0.04653356207492018,0.04236426836894309
100,30,1.1287620443956026,3.1176134569526917,0.12876204439560257,0.039204485650897215,,,,,,,0.15143949534221585,0.14668727689778022,1.0083387418430427,2.997749488298551,0.00833874184304273,0.000750170567149618,0.037452254465737564,0.03739563924426339,0.9349336719503677,2.924455382200942,1.0817438117357177,3.0710435943961603,0.029450124410631908,0.03965169290901173
100,40,1.0426684330694815,3.0697200680762533,0.04266843306948154,0.023240022692084434,,,,,,,0.0993487229141227,0.08926297609290726,0.9879444945597431,3.017222445862246,0.012055505440256908,0.005740815287415361,0.03234121705758179,0.03234453429808692,0.9245568739106903,2.9538283235412752,1.0513321152087958,3.080616568183217,0.03849157716705152,0.02457217781877272
100,50,1.0399975110642283,3.0424111887530123,0.03999751106422833,0.01413706291767077,,,,,,,0.07436932952778524,0.08426688555900395,1.0003365439128804,3.002192746861386,0.00033654391288040486,0.0007309156204620137,0.028757783303181926,0.028655773183899245,0.9439723243634365,2.946028463471795,1.0567007634623242,3.0583570302509773,0.023494305536581293,0.015514083520935548
100,100,1.029955526503174,3.0224684653746143,0.0299555265031739,0.007489488458204778,,,,,,,0.05083243308305221,0.051978167431902776,1.0130598254064362,3.0036719614041107,0.013059825406436243,0.001223987134703582,0.020015341714566218,0.02004096682643152,0.9738304765076243,2.964392388208943,1.0522891743052483,3.0429515345992786,0.018106411967408316,0.017683319468982727
