T,N,sim,beta_interactive.1,beta_interactive.2,beta_within.1,beta_within.2,sde_interactive.1,sde_interactive.2,sde_within.1,sde_within.2
60,60,0,1.144850968182439,3.174759663427814,1.029050170612047,3.042534616217887,,,0.034086186751309616,0.03397847588170045
70,60,0,1.128673708544497,3.2030272279856007,0.9958685422584177,3.068019833949093,,,0.031028303947148634,0.03171144470013563
80,60,0,1.2128566165072812,3.1514953856033827,1.0497397531467771,2.98672994711305,,,0.030176182818965176,0.029956345723014956
90,60,0,0.9846307390288089,3.050365734938488,0.9599213754938292,3.027425786060366,,,0.027474395900781802,0.027808255039684125
100,60,0,1.0554209407931374,3.0151402014972533,1.0504598757089492,3.0094115427389934,,,0.025766923428445564,0.025591186007108937
10,70,0,1.1733881951616176,3.1662055877522235,1.02482011171787,2.9753701178431426,,,0.078591705776452,0.07765413219301835
20,70,0,1.1776714334075677,3.1130055388542814,1.028347141573438,2.968138170983974,,,0.055412805094407026,0.05236973442263235
30,70,0,1.155952433102314,3.17363318948523,0.9776127593465405,2.970537898019279,,,0.04626718651806179,0.045565974284932115
40,70,0,1.128016673711386,3.166240310477285,1.0013252618144088,3.009474410258329,,,0.040399819346514876,0.039285136085622716
50,70,0,1.1244685718325051,3.1736549246459624,0.9655937645663873,3.0453855056110597,,,0.03478991268602369,0.034004722003683235
60,70,0,1.1068803944043353,3.207398282477321,0.9723330178393095,3.079154044897567,,,0.03088821948672039,0.03143294557930894
70,70,0,1.0108164707075318,2.9835983657407468,0.9960060759656277,2.9651284630652697,,,0.02957358193263515,0.02920630967996828
80,70,0,1.0464353490274831,2.981166907149607,1.0365990538652246,2.9752533732025537,,,0.02746836201399812,0.0268580152654254
90,70,0,1.0339856468671087,3.0273513170004165,1.0330797566853012,3.028216661802721,,,0.025956371009422902,0.02583259533759209
100,70,0,1.0109824429117609,3.003964710979254,0.9986140268307441,2.995594585490301,,,0.024691809048286835,0.024539034153655284
10,80,0,1.20764616193771,3.1623072020847545,0.9914607592367101,2.9690211101077835,,,0.07250744897373924,0.07524140701393024
20,80,0,1.209455652984488,3.1469470672020847,1.0295173477959552,2.976105246694485,,,0.05013419798381034,0.050880014316975586
30,80,0,1.1502497898773285,3.161855099261011,1.0233039554496883,3.043469895083413,,,0.04199625594460062,0.04310912855301293
40,80,0,0.9654585123536918,3.017456903352148,0.9531189482569894,3.000737443343436,,,0.035846869970921895,0.035317802825857024
50,80,0,1.0177838283038056,3.053719739549411,0.9854202990125046,3.027342776639684,,,0.03230280766585421,0.03241964327546273
60,80,0,1.0134578055584527,3.0461354874145457,0.9947681585156828,3.0207898940101807,,,0.029596892433410866,0.028931332595184926
70,80,0,1.0106932886933038,2.9942070044973406,0.9889946909316263,2.9739413515085795,,,0.027855030175375033,0.027465028485557735
80,80,0,1.19153428395434,3.1538897616458996,1.0487294503979285,3.015337833071782,,,0.0257493801492587,0.025523331192490156
90,80,0,0.9655561635590786,2.972320700083003,0.9693502363137096,2.972660733087496,,,0.024000871952584855,0.0242717113262458
100,80,0,1.0214975702390419,3.0568447189566825,1.0167332269497342,3.0463309852832907,,,0.02289577593118786,0.0228655033267018
10,90,0,1.1309187276685577,3.17581133364326,0.9423923420759808,2.9656953418772303,,,0.06821292697836505,0.06490307441899563
20,90,0,1.1626809755081524,3.148840880367466,1.005461675700748,3.029066811978814,,,0.04777934700233858,0.047290351497892166
30,90,0,0.9877700667280962,2.9872091465260766,0.9681233383356878,2.9841376387636163,,,0.03948797303467647,0.03966437345426963
40,90,0,1.1057603668495197,3.1778442494183743,0.9451292079246786,3.0231396037665768,,,0.03433424630618847,0.03381348434083813
50,90,0,1.1726580065373646,3.0969890566455085,1.0378369170036428,2.9638435224189537,,,0.030549880175887986,0.030457823552396446
60,90,0,1.01302076991049,2.965607343771694,1.0167583814927732,2.963094119730889,,,0.028127362925431793,0.028251147953712273
70,90,0,0.9928351307877463,2.9945612259908287,0.9921720502974979,2.995642927037787,,,0.026180235205246163,0.02612437001120747
80,90,0,1.1393125392011143,3.17985608874708,1.0005766003028609,3.0226126276465846,,,0.023963340483144104,0.024286523735744126
90,90,0,1.0159594169601007,2.9895683506854596,1.0038835276928517,2.989554979668077,,,0.022531568033551174,0.022267592473926526
100,90,0,0.9965966996128728,2.96926020290897,0.9957855285330502,2.969995824149739,,,0.02152932551670736,0.020804839727663726
10,100,0,1.062563307775413,3.1792195125398806,0.9897440533643453,3.0976790423960123,,,0.06870270870834982,0.06514466600860942
20,100,0,0.8963206481772374,3.044020821855028,0.8812530324041546,3.022285583110326,,,0.04636820638100362,0.04635908040915547
30,100,0,1.0359646808947218,2.966783038420701,1.0266640456664753,2.9592382415876024,,,0.036464292233611924,0.03662380190206522
40,100,0,1.1588001977364684,3.1266685995519694,1.0250451790631838,3.007499165891955,,,0.031999017670353104,0.031479358213743674
50,100,0,1.1995780338624442,3.1232121609087713,1.0628767612128942,2.989104755850643,,,0.02982017107993839,0.0290102139845179
60,100,0,1.062293535542235,2.991285462619608,1.055284444435736,2.9779745320891977,,,0.026424790095933775,0.02616849450998251
70,100,0,1.003461771993166,3.010935410776483,0.9954354477477246,2.9993235758593895,,,0.02406779075948185,0.02424258313813859
80,100,0,1.062307496238894,3.0271398907287264,1.0295235757026004,2.997537089146795,,,0.022645599280527094,0.022838138434610966
90,100,0,1.0379225449303746,2.975575141878103,1.033758683248397,2.9720723990697095,,,0.021476125426973768,0.02148403256719606
100,100,0,0.9744540124727337,3.005323827435319,0.9700547499812938,3.0024137513238607,,,0.02047308914286763,0.02016608015336581
