T,N,sim,beta_interactive.1,beta_interactive.2,beta_within.1,beta_within.2,sde_interactive.1,sde_interactive.2,sde_within.1,sde_within.2
10,100,0,1.2108513745423153,3.1801285714266925,1.019081556648585,3.0094866102311024,,,0.06808378665466448,0.0689399137381157
10,100,1,1.1571812387893026,3.105092293028477,1.06657989127844,2.9309232105459815,,,0.06970090828972046,0.06719760860328865
10,100,2,1.1246922902633898,3.1561858116325254,1.0238981877769446,3.049670677589579,,,0.0662787982616338,0.06594009986000676
10,100,3,1.2052953505420163,3.0846670723174583,1.1211099961451385,3.0083650237020514,,,0.0689002682800802,0.06887398261331643
10,100,4,1.1317932932238435,3.1812659701956107,0.8788741953601762,2.9242508831530274,,,0.06433353999368208,0.06406374030046784
10,100,5,1.225333920003024,3.1453226258227076,1.0541910422925433,3.024028497601681,,,0.0642754650553669,0.06503574524625579
10,100,6,1.2027565932373818,3.0868687778143027,1.1091861743121834,2.9545586329709272,,,0.06992919088450193,0.06908793712356527
10,100,7,1.1448201715768818,3.2389949387637813,1.0100945648870636,3.0755593272121393,,,0.06692945363309118,0.06755656614193369
10,100,8,1.1522689915685476,3.277394192466197,0.9661809986019726,3.0180019413046155,,,0.06480440305321014,0.06833968764025335
10,100,9,1.1375686521694135,3.254606050228041,0.9095915133428443,2.95823063813821,,,0.06615375832349962,0.06681192975039163
20,100,0,1.0802404060065456,3.253648516239508,0.893608541867448,3.0792607226184527,,,0.04679656581054159,0.047637987029051004
20,100,1,1.1118656794844668,3.2347797656126858,0.9650914256348223,3.085036218387817,,,0.045559746226451446,0.04568679326063443
20,100,2,1.2004364085845793,3.1300962589078836,1.016462828939781,2.9446825364606903,,,0.045201576662737226,0.045122183327890815
20,100,3,1.1361696184052015,3.132682825397282,1.0038473203320635,3.01754642634701,,,0.045799864001185096,0.046304830759274135
20,100,4,1.1770396723706398,3.1312911322785943,0.9526802889603809,2.9810501613484437,,,0.048330956426062326,0.04507454818007375
20,100,5,1.242757109023458,3.0949024629048836,1.0880374921664555,2.978267534111981,,,0.04520024358883237,0.04496411432907297
20,100,6,1.1592674658416016,3.1733156435110814,0.9928467071881145,3.0076223544778826,,,0.04588033001505868,0.04652078510640964
20,100,7,1.1589259070817377,3.14761016525253,0.9812810423439288,2.9582949176242375,,,0.04661555273213028,0.048032514744650166
