T,N,mean_interactive.1,mean_interactive.2,mean_interactive.3,bias_interactive.1,bias_interactive.2,bias_interactive.3,sde_interactive.1,sde_interactive.2,sde_interactive.3,ci_l_interactive.1,ci_l_interactive.2,ci_l_interactive.3,ci_u_interactive.1,ci_u_interactive.2,ci_u_interactive.3,rmse_interactive.1,rmse_interactive.2,rmse_interactive.3,mean_within.1,mean_within.2,mean_within.3,bias_within.1,bias_within.2,bias_within.3,sde_within.1,sde_within.2,sde_within.3,ci_l_within.1,ci_l_within.2,ci_l_within.3,ci_u_within.1,ci_u_within.2,ci_u_within.3,rmse_within.1,rmse_within.2,rmse_within.3
100,10,1.1742205804119734,3.1363618516648595,3.955347511842742,0.1742205804119734,0.04545395055495316,0.20893049763145158,,,,,,,,,,0.22714557814977387,0.17030229476599257,1.5285015166884808,1.4006724204355285,3.3677665965405383,4.200376931013472,0.40067242043552853,0.12258886551351278,0.1599246137973056,0.055987793210355706,0.05559941040681865,0.08337867501197874,1.290938362169355,3.258793754581512,4.036957730911324,1.510406478701702,3.4767394384995645,4.36379613111562,0.4025940759820314,0.37048965710538284,0.8924569554714052
100,20,1.0292500282792199,3.027799289954548,4.905819806192564,0.029250028279219853,0.009266429984849278,0.018836038761487116,,,,,,,,,,0.05423897287567743,0.05089977401340858,0.12517085478723194,1.4263685480925838,3.3941506577927,4.185558096017531,0.42636854809258384,0.1313835525975667,0.16288838079649376,0.036765308424498114,0.03677530890238907,0.055639540388986754,1.3543098677000605,3.3220723768236824,4.076506600738756,1.4984272284851072,3.466228938761718,4.2946095912963065,0.42875862259234576,0.39536651512585874,0.8410604610608121
100,30,1.017594382862327,3.0285810922289187,4.911498120755756,0.017594382862327063,0.009527030742972897,0.017700375848848714,,,,,,,,,,0.05110495525371668,0.04771212119138288,0.12190793980257134,1.4011033779867934,3.4003134663744334,4.144308519108735,0.4011033779867934,0.13343782212481115,0.17113829617825296,0.03021626769610581,0.03033438771525186,0.046356631141424146,1.3418805815552048,3.3408591589594656,4.053451191626936,1.460326174418382,3.4597677737894013,4.235165846590535,0.40189433886976955,0.40100162652643867,0.8898945540058908
100,40,1.0172979772482358,2.991328490308806,4.9925149128197415,0.017297977248235785,0.0028905032303979303,0.0014970174360517063,,,,,,,,,,0.039368397704615664,0.03115022498088135,0.07330884131601241,1.416685171331461,3.3937217007602305,4.303394644697774,0.416685171331461,0.13124056692007682,0.13932107106044517,0.02599287000673812,0.02608982871120013,0.038172530407173756,1.365740082263423,3.342586576123459,4.228577859900954,1.467630260399499,3.444856825397002,4.378211429494595,0.41719939599967354,0.3943589430517121,0.7298619167570135
100,50,1.018383234647228,3.0223371732732915,4.970466605763195,0.01838323464722791,0.007445724424430515,0.005906678847360958,,,,,,,,,,0.03997577580566345,0.055895047690892874,0.12467874380625898,1.399664631411242,3.39662747945194,4.251251637675562,0.399664631411242,0.13220915981731332,0.1497496724648876,0.02327491894918474,0.023283102700547793,0.03512847498367276,1.354046628527751,3.350993436710519,4.1824010918757475,1.445282634294733,3.442261522193361,4.320102183475377,0.4008453524615377,0.3976646236705812,0.7688303926836262
100,100,0.99251719792122,2.9933644342960926,5.013798290791622,0.007482802078780049,0.0022118552346358142,0.002759658158324463,,,,,,,,,,0.020914012139732957,0.018741008529462713,0.03695810279077014,1.3933909504820985,3.396254580455294,4.276517060269333,0.3933909504820985,0.13208486015176465,0.14469658794613344,0.01648194842552979,0.016456397601433848,0.02460254785179706,1.3610869251730136,3.3640006338412123,4.228296952551887,1.4256949757911834,3.4285085270693756,4.324737167986778,0.3937217171482013,0.39666525496861305,0.738346670025603
