T,N,sim,beta_interactive.1,beta_interactive.2,beta_interactive.3,beta_within.1,beta_within.2,beta_within.3,sde_interactive.1,sde_interactive.2,sde_interactive.3,sde_within.1,sde_within.2,sde_within.3
100,100,5,1.0017645004642581,2.9296003366216543,5.058435142108489,1.4452546138652462,3.3628858963508153,4.38938446791714,,,,0.016568085407160957,0.016557259264035916,0.02340643583602753
100,100,6,1.0263532846792394,3.0335941729574856,4.906375086477858,1.38800501706112,3.40262530053219,4.304068214037752,,,,0.016219591384540155,0.01633835567232936,0.02363536698902466
100,100,7,1.031584897012586,3.0443973098632404,4.858782157405315,1.397476050488023,3.404340404466775,4.240238688419671,,,,0.016255905053824894,0.016276326146036628,0.02410398303764482
100,100,8,1.0377071479547495,3.03299452072339,4.879061371445173,1.3919030844376061,3.388405298656039,4.095532777355419,,,,0.016559029339002905,0.016594131262303143,0.026568558784255798
100,100,9,1.0323582646644454,3.0180965179382637,4.931365145294193,1.3898956156195297,3.401895310975119,4.277220025430455,,,,0.016693496231232993,0.016785144584586218,0.02463549747781469
100,10,0,1.0039390440899858,3.039094170611362,5.004842206365835,1.4097569590255812,3.50955124442656,3.8814505964823827,,,,0.05637123998842824,0.05421011765865913,0.08791752157483637
100,10,1,0.9693837091481233,2.987551517818905,4.965822539216206,1.3822931672115122,3.3994460593794633,4.6111081455047005,,,,0.053966770761959784,0.053809247625424605,0.06949017560850651
100,10,2,0.9096565296352747,2.987428454317076,5.085578668759133,1.3795043381833019,3.412740137811906,4.059717716447553,,,,0.05415303830605568,0.05281968488500146,0.083963603494453
100,10,3,1.0459861934002237,3.1792719589963965,4.4954837675408825,1.406107247117519,3.4277355560547287,3.8153277796282383,,,,0.0553033329197519,0.05241855041226614,0.08663906013309976
100,10,4,1.1181294587702353,3.152680708287985,4.487196028828301,1.368352300064037,3.4397029753525477,4.170358434636293,,,,0.05217929905773532,0.05294162769982642,0.07931079049070315
100,10,5,1.1372667076643357,3.041325723832746,4.589564338773574,1.4586618704216612,3.356466526340663,4.148726228898585,,,,0.05246403044718701,0.05351951559498186,0.07186465592179063
100,10,6,1.0607980290249488,2.9927084340539913,5.194089313666542,1.3825991085915257,3.269049243436929,4.224133392705575,,,,0.055350494970191726,0.05579455135415792,0.10401287025185023
100,10,7,1.0178194749463358,3.0720671289798154,4.859678502973988,1.3219614640455397,3.2892902927833836,4.487534889083868,,,,0.054825367335571036,0.05318864278756816,0.07421197383868086
100,10,8,1.1193946218464557,3.1042679685032732,4.706459692680678,1.3552930133783736,3.406603617746403,3.6859096552106267,,,,0.05336448525381989,0.05371534726900447,0.10507102388266247
100,10,9,1.0246869326275752,3.2198490912554787,4.60806446225567,1.2969017676458916,3.4210733024005844,4.252266490268336,,,,0.059091849835507235,0.057496929354331185,0.09066511820406425
100,20,0,1.0630750350126819,3.034388694251359,4.861425008202394,1.4211700588239708,3.383278732068299,4.627722914101984,,,,0.03827065728769983,0.037942121564628964,0.04940545149949936
100,20,1,0.9700723277440515,2.9943988612362675,5.017191529901549,1.3652267529223914,3.4437989818342185,4.192594835823525,,,,0.03729117249379131,0.03838624833829245,0.05586976660813707
100,20,2,0.9844084617767122,2.9926439727442466,5.074851559970163,1.3590277314355228,3.386384127536453,4.295328062073805,,,,0.03885440489764438,0.038687747855810445,0.05617428599534076
100,20,3,1.0884785144888636,3.0507996789292395,4.70371390436554,1.3957073388002152,3.311996852359769,4.09620551975043,,,,0.03787948187281907,0.037088649595881394,0.06032475925874145
100,20,4,1.0940439695896138,3.05719881289985,4.919355401599308,1.3194309100257102,3.2584415371799604,4.537945077204333,,,,0.04006633804529418,0.03956372596013662,0.06026280325362398
100,20,5,1.0218994299707038,3.0892652908358924,4.906121918889556,1.3759514598339342,3.4023381335135543,4.094298716764103,,,,0.03645726702574142,0.036637334241255474,0.059753573710284925
100,20,6,0.9641772544759081,2.972232437379856,4.988462922137266,1.3357131269830547,3.4062090201971937,4.212966162758006,,,,0.03806315524928425,0.03855308689722063,0.05708714735263375
100,20,7,1.083070288693428,2.9885237450083513,4.903403521880519,1.4746269545521256,3.3914546689228526,4.2704658250954,,,,0.0365436546734941,0.03679387822712836,0.05228395226150869
100,20,8,1.0157525256944457,3.0887660546679414,4.906114062758431,1.3064960690378573,3.4465305718166555,4.479635871067321,,,,0.03830728541227548,0.03891945821749283,0.05357747923792452
100,20,9,0.9551759479057582,3.016724783190515,5.038150599008759,1.372231421821128,3.4265490174332696,4.3247353852913735,,,,0.036837006790151415,0.03745154233396995,0.054817185437366356
100,50,0,0.9766598074443266,3.0545287298449235,5.002852539789317,1.3060725535292124,3.395718890057135,4.527773923134206,,,,0.024030131698152574,0.02415064641766821,0.03342822191023703
100,50,1,0.9777076836686249,3.024410228397723,4.984039277482125,1.3607749676866223,3.4366410349021743,4.190482013413249,,,,0.02369429067429995,0.023658668963752065,0.03563225281862998
100,50,2,0.994995084733923,2.9858748536200785,5.018855519264028,1.4017085545674437,3.3816321778843417,4.288049190634073,,,,0.023122058949619897,0.023230885935043785,0.03473940012371956
100,50,3,0.9685581566499195,2.9755357019678748,5.078122728679075,1.4226017257334604,3.439111949662794,4.324690607023408,,,,0.022367397675740853,0.02277161316360245,0.03271265822136807
100,50,4,0.9892934240908939,3.039272592607813,4.985292829823409,1.3807960112413904,3.439669494294284,4.038973198427332,,,,0.022993128812936164,0.02308270099364156,0.035944978003070865
100,50,5,0.9832449593066632,3.0147336763482566,5.0535860627050875,1.3802486398734581,3.418257135169772,4.2953086641647875,,,,0.023399222544755873,0.023261025030323193,0.03458772422155317
100,50,6,1.1042093847873562,3.06258783952956,4.749000505641424,1.4410174835901404,3.3976541658691772,3.949725693569133,,,,0.023253505536338443,0.02316321797351731,0.037048071409428646
100,50,7,1.000463265471141,2.971873310629732,5.018292658689881,1.427098808432892,3.413454018582735,4.157678768370468,,,,0.02322884820384224,0.022996977686731167,0.03429142977047132
100,50,8,1.0083575702972576,3.0375337723556184,4.941311426525131,1.3864897581297173,3.4156619789009177,4.03002642907227,,,,0.023074527443663766,0.023050433017067547,0.03875947437187277
100,50,9,1.0409556722034794,3.021250424768046,4.958985140952539,1.421838317292096,3.371635029655579,4.22253952233654,,,,0.02351299887412954,0.023126832593113728,0.03537576372433901
