T,N,sim,beta_interactive.1,beta_interactive.2,beta_interactive.3,beta_interactive.4,beta_interactive.5,beta_within.1,beta_within.2,beta_within.3,beta_within.4,beta_within.5,sde_interactive.1,sde_interactive.2,sde_interactive.3,sde_interactive.4,sde_interactive.5,sde_within.1,sde_within.2,sde_within.3,sde_within.4,sde_within.5
50,100,3,1.0324902528842386,2.9480625724598775,4.959335989775756,2.0341841094420086,4.0330815191345115,1.452161926896922,3.387790927691009,6.213342576339089,,,,,,,,0.023372017667632163,0.023457549652896915,0.037415663025014215,,
50,100,4,0.9654670965958818,2.9987874368862704,4.980073538517949,2.007645432420763,3.990608015120987,1.4271813063622207,3.4513355543564517,4.70191627411642,,,,,,,,0.023172834896138698,0.022934266079968818,0.03278852306538151,,
50,100,5,0.9108493095976575,2.9979953864731823,5.101390781347485,2.0539065379889037,3.9564866107571266,1.4081587835887923,3.4698014577055742,3.6221248059925597,,,,,,,,0.02295254744454543,0.022830712398590348,0.03308429555965329,,
50,100,6,0.9619352365343969,3.007991891610282,5.016773188747434,1.9454900647243556,4.022838942387999,1.4363660614533376,3.469939355731917,4.571242140980523,,,,,,,,0.022904102784517162,0.022952917468281646,0.034510688780696026,,
50,100,7,0.9597371501149463,2.9650649024427937,5.071327631144715,2.002725314372251,3.978691730214649,1.4243134883626616,3.429686151444112,2.97489070719926,,,,,,,,0.022529019409748125,0.022659100127860616,0.032848046621087826,,
50,100,8,1.0097847821603718,2.993885972058678,5.004947631806702,1.9595336621859218,4.0070938760368335,1.4571484066709077,3.4515162243085884,3.586190663947289,,,,,,,,0.022480180299709232,0.02233978259047753,0.031850981029006166,,
50,100,9,1.0455652047338964,3.0251533929650187,4.933997811839141,1.9822735392943929,3.9467222124994894,1.449189047846977,3.415333428871966,4.37661970250387,,,,,,,,0.023051773495679526,0.022879675669801147,0.032854063686328865,,
100,100,0,1.03096860755178,2.976400381127023,5.0090982478593995,2.0270273890751613,4.009541252496518,1.4715339915118755,3.420957049041025,4.462876393458055,,,,,,,,0.015952559603375816,0.015908144354259232,0.0235267690562253,,
100,100,1,1.0048187986872792,3.015555174537295,4.992202226009296,2.0158937239677037,4.041874686081841,1.4149647817103868,3.443262138217576,3.893231257285805,,,,,,,,0.016045884035703336,0.015947713630188466,0.023137830855089886,,
100,100,2,1.2873561932588484,3.2448752800493987,38.777078714877376,-7.812911981775434,4.003133609456302,1.4714383816858352,3.4258367549155055,4.531344590781003,,,,,,,,0.01598306480412682,0.01612536484970003,0.02420995352559273,,
100,100,3,1.2232879567692638,3.222326245791685,21.628653488176948,1.9607917388203355,-5.723273159107826,1.4625656985454847,3.454348635201404,4.265210821234266,,,,,,,,0.016054073535276735,0.01605229469520387,0.02387684980880688,,
100,100,4,0.971067602294295,3.0365970138150535,4.975896192826749,2.002162762945403,4.002060034921964,1.3918288603870757,3.4705539298691246,4.703134751468328,,,,,,,,0.01584839176672074,0.015843517314535975,0.023845651773892532,,
100,100,5,0.9980873903290521,2.9594930885439834,5.062722495181652,1.9979244257263669,3.9661090306100633,1.4683432079224057,3.4145370278764897,4.186768696575139,,,,,,,,0.015783323182522044,0.01583602489910404,0.02334829983630037,,
100,100,6,0.9979118291532476,3.0013837088932562,5.013873996571225,1.9733360706086986,3.9978631406832843,1.4333985621862146,3.4389154618691222,5.650952794570457,,,,,,,,0.015902570939575384,0.015957092202093837,0.024212447442585255,,
100,100,7,0.9667123183334474,2.9958008925255095,5.010039041436489,1.9959720257185336,4.004364240164085,1.4250733729682084,3.459550734683523,4.515828123195822,,,,,,,,0.0161055286406863,0.015965782188955318,0.025080165111252512,,
100,100,8,0.9840643616878015,2.963860583550595,5.01212145735736,1.992718612777991,4.009554059187426,1.4632550666322306,3.4547087299401946,2.9161960182419007,,,,,,,,0.015745477101147924,0.015745065220552325,0.022468568058775982,,
100,100,9,0.9968675104986651,2.9769703594168684,5.009110631845333,2.014704283554355,3.9790997650557314,1.4567400585268793,3.443865969988468,3.7150608923846535,,,,,,,,0.015986639913335498,0.01593010229353954,0.022507066306833266,,
100,10,0,1.4451283956582621,3.427648977391907,1.629652398453099,0.8884598199320326,3.376041784262034,1.4391694607552725,3.447743569262677,5.781906862992847,,,,,,,,0.051321493717326895,0.05195876902803602,0.07937077063661163,,
100,10,1,0.7977019231215983,3.040116499417417,5.161777612274108,1.941186237858168,3.8846765106238683,1.3386499616949097,3.508955384470906,3.799917370234717,,,,,,,,0.056385745635242845,0.05384706556426276,0.07265238192325205,,
100,10,2,0.9749243702856689,3.037312840083756,5.003328053482075,1.8133899045478308,4.097058013149043,1.400384503704782,3.472785338698733,4.1441058831643405,,,,,,,,0.05470579707787174,0.05367448680108256,0.07430341502208287,,
100,10,3,1.0083808903250784,2.9283651467539964,5.106866217012765,1.95232445064988,4.0133075626825665,1.461453513910552,3.4419864728947216,4.88118318195065,,,,,,,,0.0515189756232462,0.05224242273024256,0.07270049417791292,,
100,10,4,1.0060203045222984,3.0042214964321303,4.922380494287989,2.033164275252823,4.047058016828115,1.376511068415597,3.5040223840201916,4.104810281488417,,,,,,,,0.05372608802563754,0.05442122575177145,0.07012873345926077,,
100,10,5,0.9493682952397353,2.9316859261394006,5.099000418187272,2.168861757526316,4.016518155601492,1.405056960158067,3.358778140322979,3.1661050047637733,,,,,,,,0.05532622074100539,0.054538379047808304,0.06953873980166313,,
100,10,6,1.137414375395462,3.041096106306983,4.7710147552096585,1.945084383543243,4.083202450146272,1.4853539665675173,3.3773363360029878,5.199246824145351,,,,,,,,0.05020125885183047,0.04995319050000764,0.0793107595463978,,
100,10,7,0.9022953646314167,2.949416776054667,5.044032535517454,1.8976411777342692,3.9448420229907235,1.3652806789831105,3.442603532922047,4.781493998133168,,,,,,,,0.0567572432732835,0.056087686396970746,0.08127142527719211,,
100,10,8,1.0329225497974375,3.3005515975409585,4.37423574902984,1.9129651619948778,4.0133564563949715,1.3282559421190445,3.563710959083246,3.870849417641387,,,,,,,,0.053219741127743705,0.053902852207770566,0.08194303071451287,,
100,10,9,1.086313855082285,3.1884320475120815,4.786531713886113,1.6955724430489987,4.18784668363978,1.4455143036616023,3.4977833798863474,5.042508070966551,,,,,,,,0.050024895252404465,0.051032274644414705,0.0756370428017676,,
100,20,0,1.3937827321793281,3.4086083764275816,-0.8271666296021287,1.9716681980118778,3.7664415345267255,1.419166343157935,3.453248303663138,3.2861022354681984,,,,,,,,0.03793423071608743,0.03743366273518126,0.05060642702907322,,
100,20,1,0.9613368165680001,2.979444843928176,5.005231527785057,1.9734240498293585,3.9821543459374995,1.4377353619582753,3.4687691177793134,3.0162589572375396,,,,,,,,0.03896236151620385,0.03747768694976366,0.05091296133318366,,
100,20,2,1.3789141996452323,3.400762812636628,-1.1033904389560334,2.123868801104632,4.0162264296188255,1.435961143168614,3.4778368139153026,2.7116732261357366,,,,,,,,0.03504052421597333,0.03511512460588208,0.05005692755797077,,
100,20,3,1.4070022202609276,3.436728086324717,25.37200505880719,-1.224433162248685,3.5777055808729585,1.4565194273400617,3.463875678144983,3.4150770879786574,,,,,,,,0.03501500777693271,0.03584844183822333,0.04888670488206992,,
100,20,4,1.139703240647986,3.0348403880712045,4.7436488158884265,2.0288248251273293,4.0185927893645506,1.5239736302794233,3.3921563976384603,3.0866748393633525,,,,,,,,0.03646747081536035,0.03676816929044343,0.05268611933932478,,
100,20,5,0.9627197137816952,2.9304418623122253,5.1159951388537745,1.9871876995460553,3.9370627293317746,1.4285801757642824,3.4342528554376432,3.4461695061176747,,,,,,,,0.03638247038341661,0.03626802959346186,0.051199253145341066,,
100,20,6,1.114533402594764,3.0340693552865363,4.825313446082944,1.9825977549336447,4.07193209780908,1.4843706802288295,3.449276218886074,3.4807134332739222,,,,,,,,0.03680063135032823,0.036975890289213796,0.050542319942253916,,
100,20,7,0.9652398376856519,2.9766664741412034,5.11538464849875,1.991677036798695,3.7739038564296443,1.4292431214091612,3.421296255275794,4.501676811810566,,,,,,,,0.03556125919995747,0.035410183227290795,0.060223452986702675,,
100,20,8,0.9968697186525346,2.9225817967738292,5.0878788137784685,2.020296086686699,3.992606797598146,1.4960386096236937,3.3740208187755565,5.143428493841678,,,,,,,,0.03679896891670126,0.03733494458434738,0.055575959084882505,,
100,20,9,1.1764050747101866,3.244053053024057,21.223029827574663,2.020601096362595,-6.264578071368714,1.4196241869836574,3.487990801788375,4.019248373388248,,,,,,,,0.03470437921855627,0.035323340351951636,0.05355882065389694,,
100,50,0,0.9711984419276134,2.968351393169973,5.046280406270659,1.9945052041354274,3.9947147480640224,1.4425881572168235,3.439849405928869,4.434201842501581,,,,,,,,0.022530789343191488,0.02260846123323123,0.03353636969286337,,
100,50,1,0.9936963867493227,2.994574519589135,5.029398572656822,2.0369501898149243,3.9087331299742107,1.4285911790037642,3.4206720256003162,4.055992317911941,,,,,,,,0.02271851322618859,0.022745665115343507,0.03401645992770323,,
100,50,2,0.9994891395018963,3.006032822519902,4.999399683131031,2.014968772718169,4.015937893438709,1.4165645546830443,3.443947057105424,3.432688613409366,,,,,,,,0.02289755605196909,0.023210252210952336,0.03563297361832622,,
100,50,3,1.0336551904614204,3.031800104604703,4.93375765730392,1.9996424246365256,3.9858728202496305,1.4539929083033232,3.4420678723102034,5.360353616576306,,,,,,,,0.022771732947154146,0.022584643676642282,0.034034767893480256,,
100,50,4,0.9934351242924944,2.9682189670571817,5.0388712581172825,1.9855091436975068,3.9581812817727693,1.457501713986354,3.4177247888918387,3.267718555562036,,,,,,,,0.022688442337070205,0.022455917333874094,0.03201736961498069,,
100,50,5,1.0169406839591908,3.0169062988349475,4.971702407711128,1.9922627895091123,3.9988786284663087,1.4429912649292584,3.45950882727864,4.309141780012044,,,,,,,,0.022443420361501903,0.022499480484127442,0.032541996781990906,,
100,50,6,1.040653709924623,2.971779223547637,5.012163755542076,2.026212686480902,4.018832410986313,1.4522735900638182,3.394444115324709,4.83510805270623,,,,,,,,0.022847715982934908,0.02282882495707242,0.03467761590751917,,
100,50,7,1.1734833032737095,3.165296620202283,18.11422730624589,2.027596742539025,-5.013365273446411,1.4253909734549979,3.4230315410035086,4.472664847000159,,,,,,,,0.022838931182722323,0.023148638626501333,0.03178379708699231,,
100,50,8,1.0323751497447358,3.064521629423588,4.89130706210143,1.9319702072239884,4.074853480060817,1.451141798456772,3.464568611036087,4.043419953486786,,,,,,,,0.022254007110490887,0.02239939514456258,0.031382618867482316,,
100,50,9,1.045889473769742,2.977875706540827,4.975863727474177,2.035929465870267,4.005010422724368,1.4775801017876193,3.3975430416678645,3.752983451083835,,,,,,,,0.022654955318967274,0.022839734422525442,0.032255880032194345,,
