T,N,sim,beta_interactive.1,beta_interactive.2,beta_interactive.3,beta_within.1,beta_within.2,beta_within.3,sde_interactive.1,sde_interactive.2,sde_interactive.3,sde_within.1,sde_within.2,sde_within.3
100,10,0,0.9672450959853554,2.986999843190181,5.05219875087679,1.4078525926097234,3.3906034810714827,4.225172101185908,,,,0.0558198544692593,0.055915164988646834,0.07797104446121998
100,10,1,1.124729909824164,3.0854908067939317,4.66062050663805,1.4569857758574773,3.3468727702062884,4.680898939383316,,,,0.05658050508637446,0.05773860915252372,0.07408271637764652
100,10,2,1.0697834011914442,3.174881708547006,4.56126028057013,1.4096250940819475,3.4400696181385744,3.4511448033925602,,,,0.0569582405777064,0.05464968893158333,0.10061231270385347
100,10,3,1.335796130864228,3.309221988821638,1.6833833456676124,1.4014552031052059,3.4182784621973266,4.406874924726397,,,,0.05837763280177987,0.05675906843616474,0.0713112818502068
100,10,4,1.2951069930922703,3.1673055061340385,3.9340486756652595,1.46132641547374,3.38811234853293,3.968113435663886,,,,0.0552048276750963,0.054740663050503686,0.08199078317322711
100,10,5,1.3582145700371528,3.239727448026506,2.9240157104187183,1.416330339326329,3.3573944787482786,3.695253906549433,,,,0.05490910322843413,0.05469644819608975,0.1012375577358329
100,10,6,0.9455369354118417,3.0529472637952675,4.902801002990387,1.3431364504030443,3.3886551624454126,4.684921303886429,,,,0.056597785934420615,0.056404636221384426,0.07011813454095253
100,10,7,1.1525627936322964,3.0636324462586906,4.693212711844193,1.334612243757957,3.2900422296962075,4.041120405743471,,,,0.057114422230714945,0.05566310875303795,0.10450881901471319
100,10,8,1.1506811885831318,3.032446290111611,4.670746092945446,1.397637997681823,3.303001095723479,4.605472767307665,,,,0.05562503665475694,0.054724175780935795,0.07078727222108706
100,10,9,1.3425487854978502,3.250965214969721,2.4711880408108344,1.3777620920580382,3.3546363186453956,4.244796722295655,,,,0.05269052344501435,0.05470254055731677,0.08116682804104826
100,20,0,1.0882031809540507,3.0732834145604273,4.799933184485031,1.4148006757073779,3.373776562393884,3.833465229446669,,,,0.036203696093574156,0.03720251889902782,0.06634431242029452
100,20,1,0.9791990285156823,2.9964307352114754,4.967371954017866,1.3650926190183088,3.3815060719494046,4.22261742216412,,,,0.03801022993651473,0.03779678375417749,0.055687520219599745
100,20,2,1.0182966659799466,3.0970071092490867,4.742089652633259,1.3982699339538298,3.4229394502403796,4.021548145614281,,,,0.03789863269938384,0.0371472158212265,0.0573254126258046
100,20,3,1.0677541586847195,3.0513455507912477,4.927887934895992,1.4565144540026378,3.3780500584724775,4.153621802544968,,,,0.03660531165753018,0.03647383160417276,0.057800864724856155
100,20,4,0.9759036901404076,3.0389506891144946,4.989800667810874,1.3979501654500843,3.425432814292921,4.37488131353741,,,,0.03669581711167546,0.036871536521125334,0.0522223431204333
100,20,5,1.1173710388556177,2.9707006922991446,4.852082609093468,1.5030276187870626,3.333219026562028,4.1326340840532305,,,,0.03665750012768659,0.03717426702526547,0.054676905425541024
100,20,6,1.0031886468429385,2.961094095804416,5.007296375807086,1.440744915303897,3.395526428270494,4.034619691485533,,,,0.03637878401959075,0.03623880793691374,0.05726270397034861
100,20,7,1.0172140488426913,2.9937866603377636,4.93644737050321,1.4812508708268217,3.3844512639685735,4.159767087421803,,,,0.03704790726665615,0.03669417607002895,0.05529086996915166
100,20,8,0.9872301639585768,3.0478435591401363,4.963619622180955,1.3590980537068023,3.4502238846712734,4.652714668403019,,,,0.03698775274368985,0.0369703446991403,0.04890463729292809
100,20,9,1.0381396600175674,3.0475503930372847,4.871668690497907,1.4469361741690163,3.396381017105571,4.269711515504277,,,,0.0351674525886799,0.03518360669281282,0.05087983412091015
100,30,0,1.056187191011406,3.0374288002981187,4.906571255060689,1.4208406933870643,3.379953314238688,3.9853868035230415,,,,0.029875688760290484,0.030535492112646962,0.05041140174474299
100,30,1,1.0490395194644935,3.0937553278516408,4.761809376834655,1.3677865895992731,3.423333514889907,3.9768278578804113,,,,0.03046825150691361,0.030791120781767278,0.05022028843844647
100,30,2,0.9591506849426034,2.9811841745637655,4.999927835695639,1.4106727837666495,3.409095807109453,4.460227235624881,,,,0.030772018645313533,0.03058553722427584,0.041414157509095384
100,30,3,0.9728022424608632,3.0378822685266478,4.974854330487679,1.4033587153616383,3.4432313977036584,3.710896391853451,,,,0.028795428614209487,0.0292887363963746,0.04861871792472925
100,30,4,0.9767655840559979,2.9902066558843745,4.975160895155882,1.3932587097333364,3.3789100540940966,4.226211150250685,,,,0.030042915350583267,0.02999663643106353,0.04428711033138047
100,30,5,1.0800336278433988,3.0022366206264897,4.822741412624674,1.418352593575297,3.3811206704145835,4.119293802936757,,,,0.03159425377470621,0.03064375440637966,0.04599317969289488
100,30,6,1.0926544932962758,3.0298188708592133,4.851443625951135,1.4479898135156182,3.3864644468258236,4.4877410606515085,,,,0.0298051940095217,0.029625443725501566,0.04074774394812302
100,30,7,1.0109489887607865,3.0185431345792293,4.9217892633586775,1.4111930242434991,3.388179610118434,4.1945483525023555,,,,0.03043345913053793,0.03068550523987567,0.0454336533729101
100,30,8,1.0228173169792598,3.097183158819278,4.857164278087248,1.370752731097349,3.4329808623573532,3.8877357296406223,,,,0.030232179096737092,0.030262770529891323,0.05240165374272422
100,30,9,0.9555441798081848,2.9975719102804317,5.043518934301279,1.3668281255882095,3.3798649859923326,4.394216806223639,,,,0.03014328807224521,0.030928880304742695,0.044038404709195275
100,40,0,1.091639999806226,3.0142351983866114,4.858165107681986,1.4281773832264784,3.391308314880555,3.9932438284212557,,,,0.02634513076772278,0.026219217520801457,0.04138500275571619
100,40,1,1.0042338237714226,2.9825618522810595,5.056268969012814,1.403385778632758,3.391036671443219,4.072998404153027,,,,0.02636289603556607,0.026047218960275814,0.042260073381346
100,40,2,0.988669827210735,2.9454455894094522,5.0741664930478665,1.4404744401550036,3.3823424228394394,4.2998673633408435,,,,0.025838910775701843,0.026041403538790347,0.03736797205764598
100,40,3,1.0134071871733354,3.00572450076936,4.978906912487231,1.4344267106015074,3.4139871394839574,4.145327544467051,,,,0.025555800631962312,0.025452406615164198,0.03847369580006625
100,40,4,1.0492568222740268,2.983934354200726,4.922591614322249,1.4251403163574492,3.3643009458539987,4.2814695877985205,,,,0.025727479512992146,0.025809763129933962,0.037650695711438434
100,40,5,1.017013394086834,3.003708321606378,5.015385009871287,1.4059368102633591,3.415141097943362,4.582798480331492,,,,0.025995601928785843,0.02646840652512999,0.03530544902557548
100,40,6,1.0130569930739828,3.000220998003413,4.936055831682218,1.4139344174100734,3.4042012953541096,4.3883846781854805,,,,0.025568244797270535,0.025797386627060184,0.035725512654608646
100,40,7,0.9494260884008832,2.9901460734175713,5.0922755591183195,1.3872922054526453,3.41858218777164,4.761128021327284,,,,0.02639632695624376,0.02657091860481917,0.0345288211018759
100,40,8,1.0117326863838922,3.047217675678083,4.942549038725939,1.38221495444643,3.4092398728632336,4.25768404605725,,,,0.02574989541962297,0.026038774294134807,0.03857647824608449
100,40,9,1.0345429503010206,2.9400903393354056,5.048784592247495,1.4458686967689074,3.3470770591687895,4.251044492895541,,,,0.02638841324151345,0.026452791295891977,0.040451603337380765
100,50,0,0.994025488264928,3.061479088103546,4.982734333241844,1.3469463359195153,3.4190313908455137,4.380145965509945,,,,0.023263933791093993,0.02326666499185021,0.033628403312615525
100,50,1,1.1036980496266833,3.097134501053441,4.688351328680635,1.4245310889509801,3.4130130115765436,4.194346792822629,,,,0.022339248409203965,0.022260483541935123,0.0339893493614601
100,50,2,0.9740324087202658,2.942238189220182,5.152059927875959,1.4206291626720173,3.393712292026283,4.471255682699319,,,,0.023416973970414562,0.02315987934365456,0.03250679704988313
100,50,3,1.017879705062791,2.9774008964881467,5.000066099811587,1.4581896006029937,3.397837712617237,4.099696421851283,,,,0.02281891104480836,0.022896737183811678,0.03461787014933106
100,50,4,1.0474462959321444,2.986286893379264,5.021575917117124,1.419094272346071,3.361723196763264,4.543110845112388,,,,0.023182227057267298,0.02301007050540063,0.032057911100255625
100,50,5,1.0257665191363827,3.0131029333524197,4.903665114998792,1.3797931659641245,3.363071448688137,4.199027548072464,,,,0.023236836716415816,0.023041775129103183,0.035731293948909504
100,50,6,1.0308033279108728,3.0546340135730654,4.939222665461658,1.384201956923292,3.3845178405815615,4.176155660587359,,,,0.023092824829827628,0.023380508925957253,0.037396927824168015
100,50,7,0.9872970064812134,3.0062290956471602,5.018656717884783,1.375796278736104,3.376633993540139,4.159281831683004,,,,0.024132803204472815,0.02421767000502761,0.03882070428159466
100,50,8,0.9922707967627451,2.9824493749306957,5.101912760407447,1.4101331618518522,3.3926452289598243,4.355514061036148,,,,0.02395741165672854,0.023985977584311556,0.034968196540445966
100,50,9,1.010612748574252,3.1024167469849933,4.896421192152126,1.3773312901454697,3.464088678920896,3.93398156738109,,,,0.02330801881161497,0.023611259794426562,0.03756729626806436
