T,N,sim,beta_interactive.1,beta_interactive.2,beta_within.1,beta_within.2,sde_interactive.1,sde_interactive.2,sde_within.1,sde_within.2
100,10,0,1.0927292975673026,3.2027544723467827,0.9830040102762704,3.0267414377921606,,,0.06913900268320361,0.07219961818126618
100,10,1,1.122785215334389,3.2060514843445276,0.9068391045050873,3.031831564165301,,,0.06338620610996601,0.06624047517735816
100,10,2,1.1637690406067236,3.1080802213950705,1.1322976924104704,2.9591342855360705,,,0.06890992770694501,0.0664908376054861
100,10,3,1.228886356311783,3.147380286737153,1.1714351706972843,3.026496244139877,,,0.06946915203056002,0.0708010333035165
100,10,4,1.2534483865373574,3.1387831572549274,1.2010796107733306,3.0512543613269845,,,0.06540612326798276,0.06592226860617918
100,10,5,1.2464200883937977,3.116505776960949,1.1169456123205224,2.9568273740394346,,,0.06605275056698347,0.06481139436926185
100,10,6,1.2506009072862838,3.059807383262857,1.1066783170684322,2.9296861270366312,,,0.06690355952003971,0.06444217971907903
100,10,7,1.1172357631717205,3.129011055362163,0.9671209507299097,3.0007436402848247,,,0.06885663626027387,0.06691019951754745
100,10,8,0.895261838813326,3.005272477608578,0.88530947958136,3.0361140704632557,,,0.06897890588688821,0.06608404852760762
100,10,9,1.1201086357204986,3.128571273113433,1.0002859168821383,2.954991226364475,,,0.06727108548508529,0.06472605232549844
100,20,0,1.0994408108312612,3.238949017299614,0.9413794489293204,3.0817860196243263,,,0.04517417321168411,0.04485860178681542
100,20,1,1.1794980810621567,3.175071789917439,1.0080685419297184,2.9885846604605786,,,0.04490465615364974,0.04665264540736215
100,20,2,0.9929091949954376,2.985636646708997,0.9217845140074046,2.9182191740483185,,,0.04528940823179586,0.04614760822153467
100,20,3,1.0424787925306482,2.974201945851746,1.0151507920788212,2.97046938510112,,,0.04682861043657182,0.047602238152640815
100,20,4,1.200287142015469,3.1729352105097064,1.032194776910199,2.9963713620611565,,,0.04413300445112975,0.04534716796448848
100,20,5,0.9528354580402727,2.9780703409665996,0.9536642192355614,2.9731350098362763,,,0.04484780551865598,0.04578260287141633
100,20,6,1.1838642315857726,3.146624101725166,1.0805336048130343,3.036118907970134,,,0.0472831027710099,0.04610149835955881
100,20,7,1.1450703993759461,3.148536309703779,0.9982587679651973,2.9777890305208774,,,0.0442571371219102,0.04553714916505254
100,20,8,1.1753355777708556,3.1080040436540806,0.9966044017999209,2.9684575063936567,,,0.046180889483437675,0.04558413054697885
100,20,9,1.14592207073904,3.1305723330707416,1.046057715398879,3.0063373780911564,,,0.0470436430706137,0.04568071484685869
100,30,0,1.1525259467753557,3.163315841953626,0.9928911748233836,3.0259739607632947,,,0.03735735398906908,0.036028064076419355
100,30,1,0.9517102182461485,2.934513645007648,0.951775222179398,2.927962394157808,,,0.03904142374495185,0.03849372130000781
100,30,2,1.1636402746155454,3.1722866483805845,1.0372901802746441,3.0235815188790403,,,0.036378496278380495,0.03724447692063556
100,30,3,1.1744759757826486,3.1409640115067887,0.986283755763954,2.9634808405181974,,,0.037646345663655996,0.0383469013679411
100,30,4,1.1296385601464145,3.208430725581927,0.9889919440999304,3.0673669375024026,,,0.03708104925679587,0.036284445288455244
100,30,5,1.1890538062839653,3.1504874939142624,1.0531981572633533,2.983619697376383,,,0.03726589650975054,0.038383387719912405
