T,N,mean_interactive.1,mean_interactive.2,bias_interactive.1,bias_interactive.2,sde_interactive.1,sde_interactive.2,ci_l_interactive.1,ci_l_interactive.2,ci_u_interactive.1,ci_u_interactive.2,rmse_interactive.1,rmse_interactive.2,mean_within.1,mean_within.2,bias_within.1,bias_within.2,sde_within.1,sde_within.2,ci_l_within.1,ci_l_within.2,ci_u_within.1,ci_u_within.2,rmse_within.1,rmse_within.2
40,20,1.0831186223889588,2.86975027009791,0.08311862238895884,0.04341657663402998,,,,,,,0.08311862238895884,0.13024972990208994,1.0395579061486817,2.8600101182450195,0.03955790614868171,0.04666329391832683,0.0749010858656601,0.0742159694237742,0.8927544754490457,2.714549491096696,1.1863613368483177,3.005470745393343,0.03955790614868171,0.1399898817549805
50,20,1.1377809587220185,3.1687537093743927,0.13778095872201845,0.056251236458130904,,,,,,,0.13778095872201845,0.1687537093743927,0.9823910778352052,3.0451930669495675,0.017608922164794816,0.015064355649855829,0.0647185492340387,0.0643290719176137,0.855545052204807,2.9191104028321577,1.1092371034656034,3.1712757310669772,0.017608922164794816,0.045193066949567484
60,20,1.1534211684402609,3.170894564844133,0.15342116844026088,0.0569648549480443,,,,,,,0.15342116844026088,0.1708945648441329,1.0165667062886654,3.060117353685598,0.01656670628866541,0.02003911789519937,0.0583530217033649,0.0600572480846286,0.9021968853609861,2.942407310429139,1.1309365272163447,3.177827396942057,0.01656670628866541,0.06011735368559812
70,20,0.9056965406965354,3.040797335757084,0.09430345930346462,0.013599111919027962,,,,,,,0.09430345930346462,0.040797335757083886,0.8873650309202085,2.989982775385445,0.11263496907979154,0.0033390748715182994,0.053886682805784,0.0558226457974415,0.781749073374538,2.8805724001007236,0.9929809884658789,3.0993931506701666,0.11263496907979154,0.010017224614554898
80,20,1.1360121675022796,3.175787643883055,0.13601216750227962,0.05859588129435167,,,,,,,0.13601216750227962,0.175787643883055,0.9515278163099216,3.016543579393242,0.04847218369007844,0.005514526464413934,0.0505523152626643,0.0495314102033287,0.8524470990599851,2.919463799291238,1.050608533559858,3.1136233594952456,0.04847218369007844,0.016543579393241803
90,20,0.92567609762159,2.9630513567328585,0.07432390237841002,0.012316214422380511,,,,,,,0.07432390237841002,0.036948643267141534,0.9091077132613136,2.954594457347173,0.09089228673868643,0.015135180884275604,0.0490647223274725,0.0480022071056017,0.8129426245880093,2.860511860241761,1.005272801934618,3.048677054452585,0.09089228673868643,0.045405542652826814
100,20,1.1196095960014958,3.1630844715181894,0.11960959600149579,0.05436149050606313,,,,,,,0.11960959600149579,0.1630844715181894,0.9678540104577786,3.004806276038148,0.032145989542221365,0.0016020920127160683,0.0473515251647569,0.0449060703739771,0.875046726521813,2.916791995417932,1.0606612943937441,3.0928205566583644,0.032145989542221365,0.004806276038148205
10,30,1.2457938185184432,3.068409610518728,0.24579381851844317,0.022803203506242653,,,,,,,0.24579381851844317,0.06840961051872796,1.0594364822941558,3.077727901905492,0.05943648229415577,0.025909300635163984,0.1283740310856293,0.1334259911958396,0.8078280048160971,2.816217764560088,1.3110449597722145,3.339238039250896,0.05943648229415577,0.07772790190549195
20,30,1.045922057478684,3.154176574436427,0.04592205747868405,0.05139219147880899,,,,,,,0.04592205747868405,0.15417657443642696,0.9655774703112928,3.016785355507511,0.03442252968870718,0.005595118502503678,0.0812028594876702,0.0881063275101326,0.8064227902737926,2.8441001267775605,1.124732150348793,3.1894705842374615,0.03442252968870718,0.016785355507511035
30,30,1.1970734637310017,3.120690885926741,0.19707346373100165,0.04023029530891368,,,,,,,0.19707346373100165,0.12069088592674104,1.011647445580149,3.055421241058716,0.011647445580148963,0.018473747019572013,0.0713657000154736,0.0681320993170064,0.8717732438183311,2.9218847802062773,1.1515216473419667,3.188957701911155,0.011647445580148963,0.05542124105871604
40,30,1.071459730625662,3.178799665452601,0.07145973062566191,0.05959988848420039,,,,,,,0.07145973062566191,0.17879966545260118,0.8833392352039782,3.03330713717248,0.11666076479602183,0.011102379057493264,0.0601849408655418,0.0624450024480322,0.7653789186958433,2.9109171813598214,1.001299551712113,3.1556970929851382,0.11666076479602183,0.033307137172479795
50,30,1.1859897706081668,3.168060014200936,0.1859897706081668,0.05602000473364536,,,,,,,0.1859897706081668,0.16806001420093608,0.9947336419501503,2.953908237495613,0.005266358049849651,0.015363920834795616,0.05282668207767,0.05256589297663,0.8911952476551696,2.8508809804462314,1.098272036245131,3.056935494544995,0.005266358049849651,0.046091762504386846
60,30,1.196431904997656,3.136478827881419,0.19643190499765595,0.04549294262713962,,,,,,,0.19643190499765595,0.13647882788141885,1.0190544851094463,2.983070355909881,0.019054485109446295,0.005643214696706404,0.0481237649566644,0.0487319331599251,0.9247336389939134,2.8875575220194145,1.1133753312249792,3.078583189800347,0.019054485109446295,0.01692964409011921
70,30,0.9717176148354696,3.01642623293656,0.02828238516453041,0.00547541097885329,,,,,,,0.02828238516453041,0.01642623293655987,0.9520276331011622,3.0040465174413176,0.04797236689883777,0.0013488391471058552,0.045513296686412,0.0457471069434058,0.8628232107781085,2.91438383543534,1.0412320554242158,3.093709199447295,0.04797236689883777,0.004046517441317565
80,30,1.1300459050415554,3.180014713818103,0.13004590504155544,0.060004904606034394,,,,,,,0.13004590504155544,0.1800147138181032,1.0303393973497794,3.0255038534804384,0.030339397349779418,0.008501284493479458,0.040781459236356,0.0421394108125295,0.9504092060095333,2.9429121259581428,1.1102695886900256,3.108095581002734,0.030339397349779418,0.025503853480438377
90,30,0.9489758622715384,3.0164244472011603,0.051024137728461594,0.0054748157337201064,,,,,,,0.051024137728461594,0.01642444720116032,0.931317859889597,2.988209666673236,0.06868214011040297,0.003930111108921312,0.0382363637874059,0.0384978485058786,0.85637596396651,2.912755270119435,1.0062597558126842,3.063664063227037,0.06868214011040297,0.011790333326763935
100,30,1.0425591916033952,3.0553989987620227,0.04255919160339516,0.018466332920674233,,,,,,,0.04255919160339516,0.0553989987620227,1.000035130405902,3.022628494453347,3.513040590208405e-05,0.007542831484448935,0.0361181621881336,0.0366780163334519,0.9292448333293838,2.9507409034154093,1.0708254274824203,3.0945160854912843,3.513040590208405e-05,0.022628494453346804
10,40,1.293836824523236,3.01349419920669,0.2938368245232359,0.004498066402229976,,,,,,,0.2938368245232359,0.013494199206689927,1.0557837316208356,2.9131548205359694,0.05578373162083561,0.02894839315467686,0.1047985503485357,0.1054608066375197,0.8503823473056981,2.706455437745888,1.261185115935973,3.119854203326051,0.05578373162083561,0.08684517946403059
20,40,0.9479660548901094,3.0362094016581977,0.05203394510989057,0.012069800552732582,,,,,,,0.05203394510989057,0.03620940165819775,0.9216087276210692,2.987194271807914,0.07839127237893084,0.00426857606402864,0.07174884620366,0.0680525653759032,0.7809835731295922,2.853813694615586,1.062233882112546,3.120574849000242,0.07839127237893084,0.012805728192085919
30,40,1.0811934582033729,3.165828857075809,0.08119345820337287,0.05527628569193629,,,,,,,0.08119345820337287,0.16582885707580886,0.9766208220738042,3.0645184026026957,0.023379177926195815,0.02150613420089857,0.0619859087531378,0.062694222084651,0.855130673368668,2.941639985278024,1.0981109707789403,3.1873968199273675,0.023379177926195815,0.0645184026026957
40,40,1.1464911071493091,3.1793059536380923,0.14649110714930913,0.05976865121269744,,,,,,,0.14649110714930913,0.17930595363809232,0.9883157672625,3.072658256171345,0.011684232737499967,0.02421941872378171,0.0523075625906938,0.0507826211488777,0.8857948284656656,2.973126147679003,1.0908367060593345,3.1721903646636873,0.011684232737499967,0.07265825617134514
50,40,1.145040549112192,3.164871218730756,0.145040549112192,0.05495707291025198,,,,,,,0.145040549112192,0.16487121873075594,0.9834021933466552,3.015806482528705,0.01659780665334476,0.005268827509568326,0.0468889980749977,0.0463850024405523,0.8915014458484918,2.92489354832242,1.0753029408448187,3.10671941673499,0.01659780665334476,0.01580648252870498
60,40,1.132377406854154,3.1930410724054354,0.1323774068541539,0.06434702413514515,,,,,,,0.1323774068541539,0.19304107240543544,0.9763331880858844,3.0231054682312912,0.02366681191411557,0.007701822743763742,0.0419090632784292,0.0423083127247922,0.894192933434353,2.940182699044041,1.0584734427374158,3.1060282374185415,0.02366681191411557,0.023105468231291226
70,40,1.1287723954695323,3.185393942917969,0.12877239546953234,0.06179798097265632,,,,,,,0.12877239546953234,0.18539394291796896,1.0052439189049789,3.049713468664766,0.005243918904978884,0.016571156221588595,0.039714854559452,0.0386838228096401,0.9274042343172066,2.973894569173542,1.0830836034927511,3.1255323681559894,0.005243918904978884,0.04971346866476578
80,40,0.9541939783879272,3.0459888253807748,0.04580602161207281,0.015329608460258251,,,,,,,0.04580602161207281,0.045988825380774756,0.9337217196322332,3.0234159270641427,0.06627828036776684,0.007805309021380917,0.0349388864842305,0.0354922321768321,0.8652427604632081,2.9538524302666183,1.0022006788012583,3.0929794238616672,0.06627828036776684,0.02341592706414275
90,40,1.0215754416589853,2.9822543451755763,0.021575441658985284,0.0059152182748078985,,,,,,,0.021575441658985284,0.017745654824423696,0.9935702962856894,2.9629735228433627,0.0064297037143106195,0.01234215905221244,0.0335431612562476,0.0340351087185227,0.9278269082958248,2.896265935545153,1.059313684275554,3.0296811101415724,0.0064297037143106195,0.037026477156637316
100,40,1.0140243126613342,3.0209021571595613,0.014024312661334193,0.00696738571985378,,,,,,,0.014024312661334193,0.02090215715956134,0.9778037011855378,2.986691988842316,0.022196298814462168,0.004436003719227995,0.0317049845109677,0.031637608542608,0.9156630734136408,2.9246834155418275,1.0399443289574348,3.0487005621428045,0.022196298814462168,0.013308011157683985
10,50,1.1223322235731743,2.946099284502047,0.1223322235731743,0.017966905165984315,,,,,,,0.1223322235731743,0.053900715497952945,1.023487906651315,2.91820784233347,0.02348790665131495,0.027264052555510048,0.0994884144633032,0.0937574711239847,0.8284941974242469,2.7344465756489056,1.218481615878383,3.101969109018034,0.02348790665131495,0.08179215766653014
20,50,1.048288123596187,3.2590232887810515,0.04828812359618695,0.08634109626035051,,,,,,,0.04828812359618695,0.2590232887810515,0.9413215571487692,3.0991534216535803,0.058678442851230805,0.03305114055119344,0.0660813670673973,0.0639846302040002,0.8118044576474993,2.9737458508896264,1.0708386566500392,3.2245609924175342,0.058678442851230805,0.09915342165358032
30,50,1.0986349439851253,3.247714253014877,0.09863494398512529,0.08257141767162561,,,,,,,0.09863494398512529,0.24771425301487682,0.9711942595496365,3.0997637846728208,0.02880574045036355,0.03325459489094026,0.053543021459806,0.0532888287848116,0.8662518658649615,2.995319599476269,1.0761366532343115,3.2042079698693726,0.02880574045036355,0.09976378467282077
40,50,0.9978324700904508,2.944733087438408,0.0021675299095491596,0.01842230418719737,,,,,,,0.0021675299095491596,0.05526691256159211,0.9764806003384072,2.921855385214468,0.023519399661592777,0.026048204928510604,0.0448827039993993,0.0467425715447924,0.8885121169708128,2.8302416284418883,1.0644490837060017,3.013469141987048,0.023519399661592777,0.07814461478553181
50,50,0.9673456954503904,3.101460723277711,0.0326543045496096,0.03382024109257031,,,,,,,0.0326543045496096,0.10146072327771094,0.9036710147906186,3.044500057092536,0.09632898520938138,0.014833352364178598,0.0408455138616376,0.0402991689526716,0.8236152786917774,2.9655151373384045,0.9837267508894598,3.123484976846667,0.09632898520938138,0.044500057092535794
60,50,1.145818228632038,3.149875030527298,0.14581822863203797,0.04995834350909926,,,,,,,0.14581822863203797,0.14987503052729778,0.9933016030730814,2.999690578153108,0.006698396926918648,0.00010314061563073314,0.0379012464954951,0.0366403572006063,0.919016524972736,2.927876797659237,1.0675866811734267,3.071504358646979,0.006698396926918648,0.0003094218468921994
70,50,1.154071908021578,3.1568839117196923,0.154071908021578,0.05229463723989743,,,,,,,0.154071908021578,0.1568839117196923,1.01198079352992,2.998928286361353,0.011980793529920097,0.0003572378795489624,0.0347886642931983,0.0346141825766838,0.9437962644449969,2.931085735156759,1.0801653226148433,3.0667708375659473,0.011980793529920097,0.0010717136386468873
80,50,1.176303101758336,3.128013117354556,0.17630310175833608,0.04267103911818534,,,,,,,0.17630310175833608,0.128013117354556,1.027824216017046,2.9725168492376346,0.0278242160170461,0.009161050254121802,0.0313184541694427,0.0324300133455308,0.9664411737934702,2.908955191062241,1.089207258240622,3.0360785074130283,0.0278242160170461,0.027483150762365405
90,50,1.1852891298956931,3.132234769389896,0.18528912989569313,0.044078256463298736,,,,,,,0.18528912989569313,0.1322347693898962,1.0664821115828,3.0070557577283785,0.06648211158280004,0.00235191924279284,0.0300852889592028,0.0301807232465354,1.007516028758282,2.947902627137798,1.125448194407318,3.066208888318959,0.06648211158280004,0.00705575772837852
100,50,1.0318522849108265,2.9497513651851435,0.03185228491082648,0.01674954493828551,,,,,,,0.03185228491082648,0.05024863481485653,1.0156251795169202,2.9245542079616795,0.015625179516920218,0.025148597346106822,0.0285109984601341,0.0283762584890329,0.9597446493717805,2.868937763307176,1.07150570966206,2.980170652616183,0.015625179516920218,0.07544579203832047
10,60,1.152158260190582,3.0796408207926973,0.15215826019058198,0.026546940264232433,,,,,,,0.15215826019058198,0.0796408207926973,0.9575711620548868,2.930694283797647,0.04242883794511321,0.02310190540078431,0.0879008829880382,0.0902680242432426,0.7852885971890624,2.7537722073253033,1.1298537269207112,3.107616360269991,0.04242883794511321,0.06930571620235293
20,60,1.158506375264384,3.1794589485022087,0.15850637526438405,0.059819649500736226,,,,,,,0.15850637526438405,0.17945894850220867,1.0858300930581488,3.1061880084079587,0.08583009305814882,0.035396002802652905,0.0592787491454926,0.061969532989994,0.9696458796843987,2.984729955608804,1.2020143064318989,3.2276460612071136,0.08583009305814882,0.10618800840795872
30,60,1.1534550771829617,3.0791793059657024,0.1534550771829617,0.02639310198856748,,,,,,,0.1534550771829617,0.07917930596570244,1.0579823458456874,2.9204291450336264,0.0579823458456874,0.026523618322124538,0.0474794480260509,0.0479970299702263,0.9649243377087863,2.8263566949270933,1.1510403539825886,3.0145015951401595,0.0579823458456874,0.07957085496637362
40,60,1.1407408189100678,3.229664964252656,0.14074081891006784,0.07655498808421868,,,,,,,0.14074081891006784,0.22966496425265603,0.9711251035461927,3.0593219184068032,0.028874896453807253,0.019773972802267743,0.0412647847333352,0.0404041753671508,0.8902476116390575,2.9801311898621474,1.052002595453328,3.138512646951459,0.028874896453807253,0.05932191840680323
50,60,1.2142966343121344,3.148430850696677,0.21429663431213442,0.04947695023222565,,,,,,,0.21429663431213442,0.14843085069667694,1.060904496695274,3.013700136016225,0.06090449669527409,0.0045667120054083314,0.0368763574441533,0.0375058620365848,0.9886281642237081,2.940189997215391,1.1331808291668402,3.087210274817059,0.06090449669527409,0.013700136016224995
60,60,1.144850968182439,3.174759663427814,0.14485096818243903,0.05825322114260464,,,,,,,0.14485096818243903,0.1747596634278139,1.029050170612047,3.042534616217887,0.029050170612046955,0.014178205405962263,0.0340861867513096,0.0339784758817004,0.9622424722091738,2.975938027240191,1.09585786901492,3.1091312051955824,0.029050170612046955,0.04253461621788679
70,60,1.128673708544497,3.2030272279856007,0.1286737085444969,0.06767574266186689,,,,,,,0.1286737085444969,0.2030272279856007,0.9958685422584176,3.068019833949093,0.004131457741582412,0.02267327798303098,0.0310283039471486,0.0317114447001356,0.9350541840206443,3.0058665444390935,1.0566829004961908,3.1301731234590924,0.004131457741582412,0.06801983394909294
80,60,1.2128566165072812,3.1514953856033827,0.21285661650728116,0.05049846186779424,,,,,,,0.21285661650728116,0.15149538560338272,1.0497397531467771,2.98672994711305,0.049739753146777144,0.004423350962316608,0.0301761828189651,0.0299563457230149,0.9905955216307092,2.9280165883875107,1.108883984662845,3.0454433058385897,0.049739753146777144,0.013270052886949824
90,60,0.9846307390288088,3.050365734938488,0.015369260971191179,0.016788578312829355,,,,,,,0.015369260971191179,0.05036573493848806,0.9599213754938292,3.027425786060366,0.040078624506170835,0.009141928686788722,0.0274743959007818,0.0278082550396841,0.906072549031302,2.972922607709681,1.0137702019563564,3.0819289644110515,0.040078624506170835,0.027425786060366164
100,60,1.0554209407931374,3.0151402014972533,0.05542094079313742,0.005046733832417753,,,,,,,0.05542094079313742,0.015140201497253258,1.0504598757089492,3.0094115427389934,0.050459875708949165,0.003137180912997787,0.0257669234284455,0.0255911860071089,0.9999576337967947,2.9592537398433945,1.1009621176211037,3.0595693456345923,0.050459875708949165,0.009411542738993361
10,70,1.1733881951616176,3.1662055877522235,0.17338819516161763,0.0554018625840745,,,,,,,0.17338819516161763,0.1662055877522235,1.02482011171787,2.975370117843142,0.024820111717869908,0.0082099607189526,0.078591705776452,0.0776541321930183,0.8707831989124555,2.823170815494114,1.1788570245232843,3.12756942019217,0.024820111717869908,0.024629882156857796
20,70,1.1776714334075675,3.113005538854281,0.17767143340756753,0.037668512951427,,,,,,,0.17767143340756753,0.113005538854281,1.028347141573438,2.968138170983974,0.028347141573437984,0.01062060967200873,0.055412805094407,0.0523697344226323,0.9197400393060626,2.865495377635687,1.1369542438408133,3.0707809643322608,0.028347141573437984,0.03186182901602619
30,70,1.155952433102314,3.17363318948523,0.1559524331023141,0.05787772982840996,,,,,,,0.1559524331023141,0.17363318948522988,0.9776127593465403,2.970537898019279,0.02238724065345965,0.009820700660240286,0.0462671865180617,0.0455659742849321,0.8869307401051423,2.881230229500334,1.0682947785879384,3.0598455665382245,0.02238724065345965,0.029462101980720856
40,70,1.128016673711386,3.166240310477285,0.12801667371138592,0.05541343682576164,,,,,,,0.12801667371138592,0.16624031047728494,1.0013252618144088,3.009474410258329,0.0013252618144088402,0.003158136752776356,0.0403998193465148,0.0392851360856227,0.9221430709133154,2.932476958402754,1.0805074527155023,3.0864718621139042,0.0013252618144088402,0.009474410258329069
50,70,1.1244685718325051,3.1736549246459624,0.12446857183250515,0.05788497488198748,,,,,,,0.12446857183250515,0.17365492464596244,0.9655937645663872,3.04538550561106,0.034406235433612764,0.01512850187035338,0.0347899126860236,0.0340047220036832,0.8974067886764878,2.9787374751795443,1.0337807404562867,3.112033536042576,0.034406235433612764,0.04538550561106014
60,70,1.1068803944043353,3.207398282477321,0.10688039440433528,0.06913276082577369,,,,,,,0.10688039440433528,0.20739828247732106,0.9723330178393096,3.079154044897567,0.027666982160690412,0.026384681632522316,0.0308882194867203,0.0314329455793089,0.9117932200987695,3.017546603634114,1.0328728155798497,3.14076148616102,0.027666982160690412,0.07915404489756694
70,70,1.0108164707075318,2.9835983657407468,0.010816470707531778,0.005467211419751076,,,,,,,0.010816470707531778,0.016401634259253228,0.9960060759656276,2.9651284630652697,0.003993924034372376,0.01162384564491011,0.0295735819326351,0.0292063096799682,0.9380429204838184,2.9078851479712085,1.053969231447437,3.022371778159331,0.003993924034372376,0.03487153693473033
80,70,1.0464353490274831,2.981166907149607,0.04643534902748314,0.006277697616797677,,,,,,,0.04643534902748314,0.01883309285039303,1.0365990538652246,2.9752533732025537,0.03659905386522455,0.008248875599148775,0.0274683620139981,0.0268580152654254,0.9827620536034801,2.922612630586093,1.0904360541269689,3.0278941158190142,0.03659905386522455,0.024746626797446325
90,70,1.0339856468671087,3.0273513170004165,0.0339856468671087,0.009117105666805495,,,,,,,0.0339856468671087,0.027351317000416486,1.0330797566853012,3.028216661802721,0.033079756685301165,0.009405553934240363,0.0259563710094229,0.025832595337592,0.9822062043374727,2.9775857053138433,1.0839533090331297,3.078847618291599,0.033079756685301165,0.028216661802721088
100,70,1.0109824429117609,3.003964710979254,0.01098244291176087,0.0013215703264179979,,,,,,,0.01098244291176087,0.003964710979253994,0.998614026830744,2.995594585490301,0.0013859731692560384,0.0014684715032329265,0.0246918090482868,0.0245390341536552,0.9502189703829615,2.947498962333739,1.0470090832785264,3.0436902086468636,0.0013859731692560384,0.00440541450969878
10,80,1.20764616193771,3.1623072020847545,0.2076461619377099,0.05410240069491815,,,,,,,0.2076461619377099,0.16230720208475446,0.99146075923671,2.9690211101077835,0.008539240763290046,0.010326296630738844,0.0725074489737392,0.0752414070139302,0.8493487706373054,2.821550662214361,1.1335727478361144,3.116491558001206,0.008539240763290046,0.030978889892216532
20,80,1.209455652984488,3.1469470672020847,0.20945565298448798,0.04898235573402824,,,,,,,0.20945565298448798,0.14694706720208472,1.0295173477959552,2.976105246694485,0.029517347795955162,0.007964917768505053,0.0501341979838103,0.0508800143169755,0.9312561253538864,2.8763822511003307,1.1277785702380239,3.075828242288639,0.029517347795955162,0.02389475330551516
30,80,1.1502497898773285,3.161855099261011,0.1502497898773285,0.05395169975367035,,,,,,,0.1502497898773285,0.16185509926101105,1.0233039554496883,3.043469895083413,0.02330395544968833,0.014489965027804383,0.0419962559446006,0.0431091285530129,0.940992806312745,2.9589775557146005,1.1056151045866316,3.1279622344522258,0.02330395544968833,0.043469895083413146
40,80,0.9654585123536918,3.017456903352148,0.034541487646308155,0.005818967784049296,,,,,,,0.034541487646308155,0.01745690335214789,0.9531189482569894,3.000737443343436,0.046881051743010604,0.0002458144478120576,0.0358468699709218,0.035317802825857,0.8828603741554923,2.9315158217916695,1.0233775223584864,3.069959064895203,0.046881051743010604,0.0007374433434361727
50,80,1.0177838283038056,3.053719739549411,0.01778382830380565,0.017906579849803705,,,,,,,0.01778382830380565,0.053719739549411116,0.9854202990125046,3.027342776639684,0.014579700987495392,0.009114258879894699,0.0323028076658542,0.0324196432754627,0.922107959387906,2.963801443428141,1.0487326386371032,3.090884109851227,0.014579700987495392,0.027342776639684097
60,80,1.0134578055584529,3.0461354874145457,0.013457805558452884,0.01537849580484855,,,,,,,0.013457805558452884,0.04613548741454565,0.9947681585156828,3.0207898940101807,0.005231841484317212,0.00692996467006024,0.0295968924334108,0.0289313325951849,0.9367593152918916,2.9640855240988686,1.052777001739474,3.077494263921493,0.005231841484317212,0.02078989401018072
70,80,1.0106932886933038,2.994207004497341,0.01069328869330377,0.001930998500886331,,,,,,,0.01069328869330377,0.005792995502658993,0.9889946909316264,2.9739413515085795,0.011005309068373603,0.008686216163806826,0.027855030175375,0.0274650284855577,0.934399834999615,2.92011088484252,1.0435895468636378,3.027771818174639,0.011005309068373603,0.026058648491420477
80,80,1.19153428395434,3.1538897616459,0.1915342839543399,0.051296587215300025,,,,,,,0.1915342839543399,0.15388976164590007,1.0487294503979283,3.015337833071782,0.04872945039792831,0.005112611023927312,0.0257493801492587,0.0255233311924901,0.9982615926811507,2.9653130231690135,1.099197308114706,3.0653626429745504,0.04872945039792831,0.015337833071781937
90,80,0.9655561635590786,2.972320700083003,0.034443836440921416,0.009226433305665674,,,,,,,0.034443836440921416,0.027679299916997024,0.9693502363137096,2.972660733087496,0.030649763686290354,0.009113088970834701,0.0240008719525848,0.0242717113262458,0.9223093916890859,2.925089053044901,1.0163910809383334,3.0202324131300906,0.030649763686290354,0.0273392669125041
100,80,1.021497570239042,3.0568447189566825,0.021497570239042085,0.01894823965222751,,,,,,,0.021497570239042085,0.05684471895668253,1.0167332269497342,3.0463309852832907,0.016733226949734226,0.015443661761096905,0.0228957759311878,0.0228655033267018,0.9718583307265071,3.0015154222745744,1.0616081231729613,3.091146548292007,0.016733226949734226,0.046330985283290715
