T,N,sim,beta_interactive.1,beta_interactive.2,beta_interactive.3,beta_within.1,beta_within.2,beta_within.3,sde_interactive.1,sde_interactive.2,sde_interactive.3,sde_within.1,sde_within.2,sde_within.3
90,80,0,1.0187089255040314,3.0020959428456093,4.9845837396111525,1.4103871503070498,3.382246266407919,4.081944131184695,,,,0.019388433856684217,0.018939981519724983,0.030869469509597798
100,80,0,1.0601647829374476,2.99540344386852,4.93242220222327,1.4371096728237216,3.3659224524124642,4.084792121097547,,,,0.018083586560434687,0.017989353450821366,0.02833448612506214
10,90,0,1.4056754097164725,3.3729079471117362,-0.4420759493872559,1.4349173985423838,3.4328372309739166,3.6032976500832277,,,,0.058200991203820544,0.05534383823565023,0.10544539625554662
20,90,0,1.1297078203582775,3.000194946468447,4.779276743691768,1.4298426101062158,3.3027321563889602,4.42650432541461,,,,0.03954707914138266,0.03983712312156917,0.056872927863826514
30,90,0,0.9833908907408746,2.979039812534977,5.020262359968233,1.3833675639329825,3.3859770233240924,4.0999268726229845,,,,0.0316322020466369,0.03146208284027953,0.050147362078342854
40,90,0,0.9942288967759491,2.9554918895503555,5.035002225339756,1.4189173640559494,3.394848306618485,3.6864380164360737,,,,0.027816251062069686,0.028102168666882952,0.05087908951240574
50,90,0,1.0638066676403817,3.009870092385089,4.863567860253392,1.4149620528467,3.369733365788841,4.098370030289783,,,,0.024614490913038366,0.024180411807476262,0.03851965580227214
60,90,0,0.9832635806947603,3.0316313296842945,5.003559916297922,1.367600454259371,3.4163604690946316,4.237617534035124,,,,0.022618891822747365,0.022832939347650502,0.03413785187052798
70,90,0,1.0249970649678306,3.0024834654488375,4.96519000860738,1.3894591882843255,3.364029235393918,4.486300821421139,,,,0.02046061532690266,0.020697528563302627,0.02887133465534863
80,90,0,1.018353389726443,2.998022719754936,4.946175674090943,1.4088911911300368,3.398814867224109,4.18757301561875,,,,0.019631488139841398,0.019164467391537404,0.02928649540508436
90,90,0,1.0011039503397632,2.994158556018547,4.9950206643686865,1.4166916127832903,3.4055917662133073,4.273929033285494,,,,0.018348553515228086,0.018137927501331162,0.026840833384099858
100,90,0,0.9823029041039366,3.0329103599060376,4.960589619826635,1.3909875587496725,3.4234960809279773,4.4648126839880655,,,,0.016979003275121637,0.017257154260502536,0.023583839308200464
10,100,0,0.9960309633036063,2.8823493489728897,5.133374181448769,1.4367066121510628,3.392862969072711,4.467292201155291,,,,0.05589495713284473,0.05450157256211393,0.07213112549231115
20,100,0,1.0717241565685942,3.022231043106325,4.8060122489805295,1.4110019192427123,3.3636934207680396,4.259003637187951,,,,0.03474126783492058,0.036165952279181755,0.05366358395743771
30,100,0,0.9806604903679814,2.9890579257682703,5.029525489567479,1.412625916857667,3.4361793332569732,4.38587364930364,,,,0.030709684862711296,0.029513962015917213,0.04173402324811326
40,100,0,1.0087039073222204,3.0566038011181353,4.909799485876151,1.422346658731339,3.454610785156773,4.068862473239555,,,,0.026048992591828742,0.025942426318039377,0.03933664632101338
50,100,0,1.0247268709178794,2.988004748156532,5.060920760237488,1.408677935611396,3.370765911474458,4.172302958603328,,,,0.024189563617451938,0.023783421557097017,0.03776834938622169
60,100,0,1.0531403111089173,3.0098904932430295,4.9241514239189135,1.3960221441007792,3.3853987491199096,4.363661901094515,,,,0.020925166073500305,0.020771355458944932,0.030428639110981582
70,100,0,1.0600079706946095,3.010722946097845,4.936246152834997,1.4094334726659195,3.3811810805639775,4.120753857954044,,,,0.01988161730559448,0.020071310338975513,0.03166613386163258
80,100,0,1.0341343987498743,3.0089332542640506,4.956497775675967,1.416074319500051,3.4006715619658845,4.2718943861025025,,,,0.01837280943691389,0.01826260324767536,0.02659566705736141
90,100,0,1.0084367001419285,3.0395863928192455,4.925823686553256,1.3836445836829694,3.404030740490688,4.516794024851157,,,,0.017704259332446744,0.017499903739654505,0.02417159564293118
100,100,0,1.0430609658087548,3.011345092397907,4.953309781152509,1.4150989936356502,3.415340348544559,4.5350585235637455,,,,0.01603925704274812,0.015992594262275703,0.022331842636133102
